PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,EMPPOP,EMPRESPONSE,EMPSAMPLE,EMPRESP_RATE,WORKSTUDY,STUDY,UNEMP,PREVWORKSTUD,BOTH,NOAVAIL,WORK
10003956.0,10003956.0,KUZBAACFSOPF,1.0,15.0,15.0,25.0,65.0,85.0,5.0,0.0,5.0,5.0,5.0,75.0
10003956.0,10003956.0,KUZBAACFSOPF,1.0,20.0,20.0,35.0,60.0,95.0,10.0,5.0,0.0,25.0,0.0,60.0
10003956.0,10003956.0,KUZBAACFSPH4FF,1.0,25.0,25.0,40.0,55.0,95.0,10.0,0.0,0.0,20.0,0.0,65.0
10003956.0,10003956.0,KUZBAACFSPH4FF,1.0,20.0,20.0,35.0,60.0,95.0,10.0,5.0,0.0,25.0,0.0,60.0
10003956.0,10003956.0,KUZBAACFSPHF,1.0,25.0,25.0,40.0,55.0,95.0,10.0,0.0,0.0,20.0,0.0,65.0
10003956.0,10003956.0,KUZBAACFSPHF,1.0,20.0,20.0,35.0,60.0,95.0,10.0,5.0,0.0,25.0,0.0,60.0
10003956.0,10003956.0,KUZBAACFTHO4FF,1.0,20.0,20.0,35.0,60.0,95.0,10.0,5.0,0.0,25.0,0.0,60.0
10003956.0,10003956.0,KUZBAACFTHO4FF,1.0,15.0,15.0,20.0,70.0,90.0,35.0,10.0,0.0,10.0,5.0,45.0
10003956.0,10003956.0,KUZBAACFTHOF,1.0,20.0,20.0,35.0,60.0,95.0,10.0,5.0,0.0,25.0,0.0,60.0
10003956.0,10003956.0,KUZBAACFTHOF,1.0,15.0,15.0,20.0,70.0,90.0,35.0,10.0,0.0,10.0,5.0,45.0
10003956.0,10003956.0,KUZBAADHADICF,1.0,20.0,20.0,20.0,85.0,100.0,40.0,0.0,0.0,0.0,0.0,60.0
10003956.0,10003956.0,KUZBAADHADICF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHADICF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHBMAF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBAADHBMAF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHCFDF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHCFDF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHCFDF,1.0,15.0,15.0,30.0,50.0,80.0,0.0,0.0,15.0,15.0,5.0,70.0
10003956.0,10003956.0,KUZBAADHCOBF,1.0,30.0,30.0,45.0,65.0,100.0,10.0,0.0,0.0,15.0,0.0,75.0
10003956.0,10003956.0,KUZBAADHCOBF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHCOBF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHCRWF,1.0,25.0,25.0,40.0,65.0,80.0,20.0,0.0,10.0,5.0,10.0,55.0
10003956.0,10003956.0,KUZBAADHCRWF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHCSCF,1.0,15.0,15.0,20.0,85.0,100.0,40.0,0.0,0.0,0.0,0.0,60.0
10003956.0,10003956.0,KUZBAADHCSCF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHCSCF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHDMAF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHDMAF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHDMAF,1.0,15.0,15.0,25.0,60.0,90.0,0.0,5.0,5.0,45.0,5.0,45.0
10003956.0,10003956.0,KUZBAADHEACF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHEACF,1.0,75.0,75.0,140.0,54.0,87.0,10.0,5.0,5.0,6.0,3.0,71.0
10003956.0,10003956.0,KUZBAADHEACF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHEDAF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHEDAF,1.0,75.0,75.0,140.0,54.0,87.0,10.0,5.0,5.0,6.0,3.0,71.0
10003956.0,10003956.0,KUZBAADHEDAF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHENLF,1.0,10.0,10.0,15.0,75.0,70.0,20.0,0.0,20.0,0.0,10.0,50.0
10003956.0,10003956.0,KUZBAADHENLF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHENLF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHEONF,1.0,100.0,100.0,175.0,57.0,87.0,10.0,3.0,2.0,8.0,8.0,70.0
10003956.0,10003956.0,KUZBAADHEONF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHEONF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHFVCF,1.0,15.0,15.0,20.0,85.0,80.0,5.0,5.0,10.0,5.0,5.0,70.0
10003956.0,10003956.0,KUZBAADHFVCF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHHUBF,1.0,30.0,30.0,45.0,65.0,100.0,10.0,0.0,0.0,15.0,0.0,75.0
10003956.0,10003956.0,KUZBAADHHUBF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHHUBF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHINFF,1.0,20.0,20.0,20.0,85.0,100.0,40.0,0.0,0.0,0.0,0.0,60.0
10003956.0,10003956.0,KUZBAADHINFF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHINFF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHINRF,1.0,15.0,15.0,20.0,70.0,90.0,20.0,0.0,0.0,15.0,10.0,55.0
10003956.0,10003956.0,KUZBAADHINRF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHINRF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHLAWF,1.0,15.0,15.0,25.0,60.0,70.0,5.0,20.0,5.0,15.0,5.0,50.0
10003956.0,10003956.0,KUZBAADHLAWF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHLAWF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHMACF,1.0,15.0,15.0,20.0,85.0,80.0,5.0,5.0,10.0,5.0,5.0,70.0
10003956.0,10003956.0,KUZBAADHMACF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHMATF,1.0,10.0,10.0,20.0,55.0,85.0,10.0,15.0,0.0,25.0,0.0,50.0
10003956.0,10003956.0,KUZBAADHMATF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHMATF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHMSTF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHMSTF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHMSTF,1.0,20.0,20.0,25.0,75.0,80.0,0.0,5.0,20.0,20.0,0.0,60.0
10003956.0,10003956.0,KUZBAADHMUSF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHMUSF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHMUSF,1.0,20.0,20.0,25.0,75.0,80.0,0.0,5.0,20.0,20.0,0.0,60.0
10003956.0,10003956.0,KUZBAADHNUTF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHNUTF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHPHEF,1.0,20.0,20.0,40.0,55.0,90.0,10.0,0.0,5.0,0.0,5.0,80.0
10003956.0,10003956.0,KUZBAADHPHEF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHPLIF,1.0,15.0,15.0,20.0,70.0,90.0,20.0,0.0,0.0,15.0,10.0,55.0
10003956.0,10003956.0,KUZBAADHPLIF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHPLIF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHPSYF,1.0,35.0,35.0,60.0,60.0,90.0,20.0,0.0,10.0,10.0,0.0,60.0
10003956.0,10003956.0,KUZBAADHPSYF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHSCRF,1.0,15.0,15.0,30.0,55.0,95.0,0.0,0.0,0.0,10.0,5.0,80.0
10003956.0,10003956.0,KUZBAADHSCRF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHSCRF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHSOCF,1.0,45.0,45.0,75.0,55.0,90.0,10.0,5.0,5.0,5.0,5.0,75.0
10003956.0,10003956.0,KUZBAADHSOCF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHSOCF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHSOPF,1.0,15.0,15.0,25.0,65.0,85.0,5.0,0.0,5.0,5.0,5.0,75.0
10003956.0,10003956.0,KUZBAADHSOPF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHSOPF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHSPHF,1.0,25.0,25.0,40.0,55.0,95.0,10.0,0.0,0.0,20.0,0.0,65.0
10003956.0,10003956.0,KUZBAADHSPHF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHSPHF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAADHTHOF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBAADHTHOF,1.0,15.0,15.0,20.0,70.0,90.0,35.0,10.0,0.0,10.0,5.0,45.0
10003956.0,10003956.0,KUZBAADHTHOF,1.0,45.0,45.0,85.0,50.0,80.0,5.0,5.0,10.0,15.0,5.0,60.0
10003956.0,10003956.0,KUZBAART4FF,1.0,15.0,15.0,30.0,50.0,75.0,15.0,5.0,15.0,15.0,5.0,50.0
10003956.0,10003956.0,KUZBABAMTORF,1.0,40.0,40.0,70.0,55.0,95.0,5.0,5.0,0.0,10.0,0.0,75.0
10003956.0,10003956.0,KUZBABAMTORF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMA4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMACFD4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMACFD4FF,1.0,15.0,15.0,30.0,50.0,80.0,0.0,0.0,15.0,15.0,5.0,70.0
10003956.0,10003956.0,KUZBABMACFDF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMACFDF,1.0,15.0,15.0,30.0,50.0,80.0,0.0,0.0,15.0,15.0,5.0,70.0
10003956.0,10003956.0,KUZBABMACHY4FF,1.0,10.0,10.0,25.0,50.0,85.0,10.0,5.0,5.0,0.0,10.0,75.0
10003956.0,10003956.0,KUZBABMACHY4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMACHYF,1.0,10.0,10.0,25.0,50.0,85.0,10.0,5.0,5.0,0.0,10.0,75.0
10003956.0,10003956.0,KUZBABMACHYF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMACOB4FF,1.0,30.0,30.0,45.0,65.0,100.0,10.0,0.0,0.0,15.0,0.0,75.0
10003956.0,10003956.0,KUZBABMACOB4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMACOBF,1.0,30.0,30.0,45.0,65.0,100.0,10.0,0.0,0.0,15.0,0.0,75.0
10003956.0,10003956.0,KUZBABMACOBF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMACONP4FF,1.0,20.0,20.0,20.0,85.0,100.0,40.0,0.0,0.0,0.0,0.0,60.0
10003956.0,10003956.0,KUZBABMACONP4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMACONPF,1.0,20.0,20.0,20.0,85.0,100.0,40.0,0.0,0.0,0.0,0.0,60.0
10003956.0,10003956.0,KUZBABMACONPF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMACRM4FF,1.0,45.0,45.0,75.0,55.0,90.0,10.0,5.0,5.0,5.0,5.0,75.0
10003956.0,10003956.0,KUZBABMACRM4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMACRMF,1.0,45.0,45.0,75.0,55.0,90.0,10.0,5.0,5.0,5.0,5.0,75.0
10003956.0,10003956.0,KUZBABMACRMF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMACRW4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMACRW4FF,1.0,25.0,25.0,40.0,65.0,80.0,20.0,0.0,10.0,5.0,10.0,55.0
10003956.0,10003956.0,KUZBABMACRWF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMACRWF,1.0,25.0,25.0,40.0,65.0,80.0,20.0,0.0,10.0,5.0,10.0,55.0
10003956.0,10003956.0,KUZBABMACSC4FF,1.0,15.0,15.0,20.0,85.0,100.0,40.0,0.0,0.0,0.0,0.0,60.0
10003956.0,10003956.0,KUZBABMACSC4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMACSCF,1.0,15.0,15.0,20.0,85.0,100.0,40.0,0.0,0.0,0.0,0.0,60.0
10003956.0,10003956.0,KUZBABMACSCF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMADAN4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMADAN4FF,1.0,30.0,30.0,50.0,60.0,80.0,0.0,0.0,10.0,30.0,10.0,50.0
10003956.0,10003956.0,KUZBABMADANF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMADANF,1.0,30.0,30.0,50.0,60.0,80.0,0.0,0.0,10.0,30.0,10.0,50.0
10003956.0,10003956.0,KUZBABMAEAC4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAEAC4FF,1.0,75.0,75.0,140.0,54.0,87.0,10.0,5.0,5.0,6.0,3.0,71.0
10003956.0,10003956.0,KUZBABMAEACF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAEACF,1.0,75.0,75.0,140.0,54.0,87.0,10.0,5.0,5.0,6.0,3.0,71.0
10003956.0,10003956.0,KUZBABMAELI4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAELI4FF,1.0,10.0,10.0,20.0,55.0,90.0,20.0,0.0,0.0,10.0,10.0,60.0
10003956.0,10003956.0,KUZBABMAELIF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAELIF,1.0,10.0,10.0,20.0,55.0,90.0,20.0,0.0,0.0,10.0,10.0,60.0
10003956.0,10003956.0,KUZBABMAENL4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAENL4FF,1.0,10.0,10.0,15.0,75.0,70.0,20.0,0.0,20.0,0.0,10.0,50.0
10003956.0,10003956.0,KUZBABMAENLF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAENLF,1.0,10.0,10.0,15.0,75.0,70.0,20.0,0.0,20.0,0.0,10.0,50.0
10003956.0,10003956.0,KUZBABMAEON4FF,1.0,100.0,100.0,175.0,57.0,87.0,10.0,3.0,2.0,8.0,8.0,70.0
10003956.0,10003956.0,KUZBABMAEON4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAEONF,1.0,100.0,100.0,175.0,57.0,87.0,10.0,3.0,2.0,8.0,8.0,70.0
10003956.0,10003956.0,KUZBABMAEONF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAFVC4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAFVC4FF,1.0,15.0,15.0,20.0,85.0,80.0,5.0,5.0,10.0,5.0,5.0,70.0
10003956.0,10003956.0,KUZBABMAFVCF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAFVCF,1.0,15.0,15.0,20.0,85.0,80.0,5.0,5.0,10.0,5.0,5.0,70.0
10003956.0,10003956.0,KUZBABMAGEO4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAGEO4FF,1.0,15.0,15.0,20.0,65.0,90.0,30.0,10.0,0.0,10.0,0.0,50.0
10003956.0,10003956.0,KUZBABMAGEOF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAGEOF,1.0,15.0,15.0,20.0,65.0,90.0,30.0,10.0,0.0,10.0,0.0,50.0
10003956.0,10003956.0,KUZBABMAHIS4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAHIS4FF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBABMAHISF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAHISF,1.0,15.0,15.0,25.0,65.0,95.0,25.0,5.0,0.0,25.0,0.0,45.0
10003956.0,10003956.0,KUZBABMAHUG4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAHUG4FF,1.0,15.0,15.0,20.0,65.0,90.0,30.0,10.0,0.0,10.0,0.0,50.0
10003956.0,10003956.0,KUZBABMAHUGF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAHUGF,1.0,15.0,15.0,20.0,65.0,90.0,30.0,10.0,0.0,10.0,0.0,50.0
10003956.0,10003956.0,KUZBABMAHWB4FF,1.0,15.0,15.0,30.0,50.0,70.0,15.0,15.0,0.0,15.0,15.0,45.0
10003956.0,10003956.0,KUZBABMAHWB4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAHWBF,1.0,15.0,15.0,30.0,50.0,70.0,15.0,15.0,0.0,15.0,15.0,45.0
10003956.0,10003956.0,KUZBABMAHWBF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAINF4FF,1.0,20.0,20.0,20.0,85.0,100.0,40.0,0.0,0.0,0.0,0.0,60.0
10003956.0,10003956.0,KUZBABMAINF4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAINFF,1.0,20.0,20.0,20.0,85.0,100.0,40.0,0.0,0.0,0.0,0.0,60.0
10003956.0,10003956.0,KUZBABMAINFF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAINR4FF,1.0,15.0,15.0,20.0,70.0,90.0,20.0,0.0,0.0,15.0,10.0,55.0
10003956.0,10003956.0,KUZBABMAINR4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAINRF,1.0,15.0,15.0,20.0,70.0,90.0,20.0,0.0,0.0,15.0,10.0,55.0
10003956.0,10003956.0,KUZBABMAINRF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMALAW4FF,1.0,15.0,15.0,25.0,60.0,70.0,5.0,20.0,5.0,15.0,5.0,50.0
10003956.0,10003956.0,KUZBABMALAW4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMALAWF,1.0,15.0,15.0,25.0,60.0,70.0,5.0,20.0,5.0,15.0,5.0,50.0
10003956.0,10003956.0,KUZBABMALAWF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAMAR4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAMAR4FF,1.0,15.0,15.0,20.0,70.0,95.0,15.0,0.0,0.0,10.0,5.0,70.0
10003956.0,10003956.0,KUZBABMAMAT4FF,1.0,10.0,10.0,20.0,55.0,85.0,10.0,15.0,0.0,25.0,0.0,50.0
10003956.0,10003956.0,KUZBABMAMAT4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAMATF,1.0,10.0,10.0,20.0,55.0,85.0,10.0,15.0,0.0,25.0,0.0,50.0
10003956.0,10003956.0,KUZBABMAMATF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAMST4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAMST4FF,1.0,20.0,20.0,25.0,75.0,80.0,0.0,5.0,20.0,20.0,0.0,60.0
10003956.0,10003956.0,KUZBABMAMSTF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAMSTF,1.0,20.0,20.0,25.0,75.0,80.0,0.0,5.0,20.0,20.0,0.0,60.0
10003956.0,10003956.0,KUZBABMAMUP4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAMUP4FF,1.0,20.0,20.0,25.0,75.0,80.0,0.0,5.0,20.0,20.0,0.0,60.0
10003956.0,10003956.0,KUZBABMAMUPF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAMUPF,1.0,20.0,20.0,25.0,75.0,80.0,0.0,5.0,20.0,20.0,0.0,60.0
10003956.0,10003956.0,KUZBABMAMUS4FF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAMUS4FF,1.0,20.0,20.0,25.0,75.0,80.0,0.0,5.0,20.0,20.0,0.0,60.0
10003956.0,10003956.0,KUZBABMAMUSF,1.0,15.0,15.0,25.0,55.0,100.0,5.0,0.0,0.0,5.0,0.0,85.0
10003956.0,10003956.0,KUZBABMAMUSF,1.0,20.0,20.0,25.0,75.0,80.0,0.0,5.0,20.0,20.0,0.0,60.0
